[
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5909.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -1086.0, 1065.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -357.0, 34.0, 480.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 203.0, -77.0, -201.0, -65.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -193.0, 56.0, -32.0, -125.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -7.0, 86.0, 4.0, -32.0, 32.0, -67.0, 0, 0, 0, 0, 0, 0, 0]
[0, -46.0, -14.0, -11.0, 0.0, 28.0, -12.0, -22.0, 0, 0, 0, 0, 0, 0]
[0, 8.0, -15.0, 7.0, -13.0, 5.0, 16.0, -5.0, -18.0, 0, 0, 0, 0, 0]
[0, -20.0, 14.0, 5.0, -3.0, -2.0, 8.0, 10.0, -2.0, 2.0, 0, 0, 0, 0]
[0, 2.0, 1.0, 2.0, 6.0, -4.0, 0.0, -2.0, 4.0, 0.0, -6.0, 0, 0, 0]
[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]
[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]
[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
]
